source_type,column,algo,entry_index,nar,api_model,model_name,scenario,mode,batch_size,section_order,seed,run_stamp,json_path,algo_label
json_run,Flights CHI->NYC,tournament,11,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1484,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1484__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,12,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1485,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1485__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,13,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1486,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1486__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,14,0.001107,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1487,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1487__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,15,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1488,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1488__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,16,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1489,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1489__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,17,0.016611,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1490,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1490__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,18,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1491,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1491__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,19,0.013289,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1492,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1492__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,20,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1493,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1493__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,21,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1494,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1494__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,22,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1495,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1495__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,23,0.009967,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1496,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1496__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,24,0.011074,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1497,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1497__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,25,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1498,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1498__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,26,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1499,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1499__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,27,0.009967,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1500,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1500__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,28,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1501,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1501__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,29,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1502,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1502__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,30,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1503,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1503__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,31,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1504,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1504__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,32,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1505,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1505__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,33,0.009967,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1506,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1506__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,34,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1507,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1507__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,35,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1508,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1508__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,36,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1509,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1509__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,37,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1510,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1510__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,38,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1511,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1511__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,39,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1512,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1512__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,tournament,40,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,32,"persona,attributes,priorities",1513,20260511_163727,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__tournament__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B32__iters25__seed1513__20260511_163727.json,TournamentExperiment
json_run,Flights CHI->NYC,utility,1,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1322,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1322__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,2,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1323,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1323__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,3,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1324,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1324__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,4,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1325,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1325__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,5,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1326,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1326__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,6,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1327,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1327__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,7,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1328,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1328__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,8,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1329,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1329__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,9,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1330,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1330__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,10,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1331,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1331__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,11,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1332,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1332__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,12,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1333,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1333__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,13,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1334,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1334__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,14,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1335,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1335__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,15,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1336,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1336__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,16,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1337,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1337__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,17,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1338,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1338__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,18,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1339,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1339__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,19,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1340,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1340__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,20,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1341,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1341__20260512_152016.json,UtilityExperiment
json_run,Flights CHI->NYC,utility,21,0.509413,groq,llama-3.3-70b-versatile,flights_chi_nyc,Complicated_structured,50,"persona,attributes,priorities",1342,20260512_152016,/Users/adamjovine/Documents/IJCAI/LISTEN-IJCAI/outputs/paper__REPS40__iters25__seed1234__20260511_163727/flights_chi_nyc/flights_chi_nyc__utility__Complicated_structured__apigroq__llmllama-3.3-70b-versatile__B50__iters25__seed1342__20260512_152016.json,UtilityExperiment
